UgamID	Category_Path	Retailer	Division	Category	Department	Class	Subclass	Product_URL	Brand	Product_Name	Unique_Product_Identifier_Mainproduct	Unique_Product_Identifier_Variant	Final_Price_after_Discount	Extraction_Date	Review:Link	Review:Header	Review:Creation_Date	Review:From	Review:By	Review:Helpful_Votes	Review:Total_Votes	Review:Rating_Score	Review:Rating_Scale	Review:Reviewers_Badges	Review_Text	Review:Count_Of_Comments	Review:Verified_Purchase	Reviewer_Age	Reviewer_Gender	Review_Count	Product_reviews
LGKR0177	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-867055/wildkin-big-dots-macropak-backpack-kids.jsp	Wildkin	Wildkin Big Dots Macropak Backpack - Kids	867055	867055	39.99	2013-12-02 18:50:53	http://reviews.kohls.com/9025/867055/reviews.htm?format=embedded	Stylish way to sport a backpack	04/27/2012	n/a	aparla	0	0	4	5	n/a	After moving out of the diaper bag phase, I was looking for something cute, but functional to use for theme parks and outings. This backpack is very cute, has lots of pockets and plenty of room for snacks, jackets, diapers and wipes, among other things. It cost a bit more than I would have liked to spend, but in the end I am happy to have something feminine, as well as useful.	n/a	n/a	25-34	n/a	1	1
LGKR0180	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-c19319/sumdex-aircube-laptop-sleeve.jsp	Sumdex	Sumdex Aircube Laptop Sleeve	c19319	c19319	25.49 - $33.99	2013-12-02 18:51:08	http://reviews.kohls.com/9025/c19319/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0179	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-c19318/sumdex-digipod-laptop-sleeve.jsp	Sumdex	Sumdex Digipod Laptop Sleeve	c19318	c19318	23.79 - $25.49	2013-12-02 18:51:08	http://reviews.kohls.com/9025/c19318/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0228	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-867198/wildkin-big-dots-kickstart-messenger-bag-kids.jsp?skuId=845524892792153&search=845524892792153&_requestid=3095544	Wildkin	Wildkin Big Dots Kickstart Messenger Bag - Kids	867198	867198	29.99	2013-12-02 18:51:08	http://reviews.kohls.com/9025/867198/reviews.htm?format=embedded	My daughter loves this bag and lunch box	08/30/2012	Walkertown	firefightergirl	1	1	5	5	n/a	My daughter started first grade this year and she wanted a "grown up" bookbag and lunch box, this bag is made of great quailty and seems very durable. Its big enough to carry everything she needs in it yet its not busting at the seams. Im sure this book bag will last us all year long !	n/a	n/a	25-34	n/a	1	3
LGKR0228	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-867198/wildkin-big-dots-kickstart-messenger-bag-kids.jsp?skuId=845524892792153&search=845524892792153&_requestid=3095544	Wildkin	Wildkin Big Dots Kickstart Messenger Bag - Kids	867198	867198	29.99	2013-12-02 18:51:08	http://reviews.kohls.com/9025/867198/reviews.htm?format=embedded	Purple/Blue makes daughter HAPPY	11/16/2011	Fayetteville, NC	Heathernrg	1	1	4	5	n/a	My daughter was wanting a blue, but girly, bag for school. This bag turned out to be a great fit. She loves the large polka-dot print, the "satchel" ease of use, and the pockets/compartments inside. As a mom, I like that it has held up to her use and abuse for the past 2 months with little sign of wear and tear. The bag seems very durable.	n/a	n/a	35-44	n/a	1	3
LGKR0228	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-867198/wildkin-big-dots-kickstart-messenger-bag-kids.jsp?skuId=845524892792153&search=845524892792153&_requestid=3095544	Wildkin	Wildkin Big Dots Kickstart Messenger Bag - Kids	867198	867198	29.99	2013-12-02 18:51:08	http://reviews.kohls.com/9025/867198/reviews.htm?format=embedded	n/a	10/24/2013	n/a	78Jenn00	0	0	1	5	n/a	This bag is junk! It didn't even make it 30 days before tearing....DON"T BUY IT POOR QUALITY!!	n/a	n/a	35-44	n/a	1	3
LGKR0227	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-867185/wildkin-retro-kickstart-messenger-bag-kids.jsp	n/a	n/a	867185	867185	n/a	2013-12-02 18:51:08	http://reviews.kohls.com/9025/867185/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0182	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1056014/leatherbay-laptop-backpack.jsp?pfx=pfx_shopcompare&cid=shopping7&mr:referralID=e1e4c9cc-d28a-11e2-9389-001b2166c62d	Leatherbay	Leatherbay Laptop Backpack	1056014	1056014	299.95	2013-12-02 18:44:52	http://reviews.kohls.com/9025/1056014/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0005	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1056009/leatherbay-small-backpack.jsp	Leatherbay	Leatherbay Small Backpack	1056009	1056009	159.95	2013-12-02 18:44:52	http://reviews.kohls.com/9025/1056009/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0006	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1056014/leatherbay-laptop-backpack.jsp	Leatherbay	Leatherbay Laptop Backpack	1056014	1056014	299.95	2013-12-02 18:44:52	http://reviews.kohls.com/9025/1056014/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0007	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1056017/leatherbay-mini-backpack.jsp	Leatherbay	Leatherbay Mini Backpack	1056017	1056017	129.95	2013-12-02 18:44:52	http://reviews.kohls.com/9025/1056017/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0011	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130083/wildkin-sidekick-backpack-kids.jsp	Wildkin	Wildkin Sidekick Backpack - Kids	1130083	1130083	34.99	2013-12-02 18:44:55	http://reviews.kohls.com/9025/1130083/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0012	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130229/wildkin-owl-macropack-backpack-kids.jsp?searchTerm=Wildkin%20Owls%20Macropak%20Backpack	Wildkin	Wildkin Owl Macropack Backpack - Kids	1130229	1130229	42.99	2013-12-02 18:44:55	http://reviews.kohls.com/9025/1130229/reviews.htm?format=embedded	Backpack has loads of storage	10/15/2013	Ayden	Grand3	0	0	5	5	n/a	I ordered this backpack for my granddaughter who loves owls and she loves this backpack. It is very roomy and has many compartments for all her school supplies. I would highly recommend this backpack	n/a	n/a	Over 65	n/a	1	1
LGKR0013	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130231/wildkin-leopard-macropack-backpack-kids.jsp?searchTerm=Wildkin%20Leopard%20Macropak%20Backpack	Wildkin	Wildkin Leopard Macropack Backpack - Kids	1130231	1130231	42.99	2013-12-02 18:44:55	http://reviews.kohls.com/9025/1130231/reviews.htm?format=embedded	Reliable, Cute Backpack	02/26/2013	Canton, GA	gisellaw	1	1	5	5	n/a	My daughter loves this back pack. It's good quality and has a lot of space. Fits the matching lunch box nicely. The only downfall is that the straps won't adjust tight enough to fit my 7 year old correctly. The smaller option didn't seem to have as many pockets, so I went with this larger one. Hindsight, the smaller one probably would have fit better.	n/a	n/a	25-34	n/a	1	1
LGKR0010	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130082/wildkin-camo-sidekick-backpack-kids.jsp	Wildkin	Wildkin Camo Sidekick Backpack - Kids	1130082	1130082	34.99	2013-12-02 18:44:55	http://reviews.kohls.com/9025/1130082/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0186	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130259/wildkin-owl-pack-n-snack-backpack-kids.jsp	Wildkin	Wildkin Owl Pack 'n Snack Backpack - Kids	1130259	1130259	29.99	2013-12-02 18:45:10	http://reviews.kohls.com/9025/1130259/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0017	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130262/wildkin-peace-sign-kickstart-messenger-bag-kids.jsp	Wildkin	Wildkin Peace Sign Kickstart Messenger Bag - Kids	1130262	1130262	36.99	2013-12-02 18:45:10	http://reviews.kohls.com/9025/1130262/reviews.htm?format=embedded	Good looking and very functional bag	03/02/2013	Mahwah	Schotze	0	0	5	5	n/a	My granddaughter absolutely loved this bag and uses it everyday for school! Holds all her books and papers without issues-sturdy and great colors!	n/a	n/a	55-65	n/a	1	1
LGKR0188	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130261/wildkin-owl-kickstart-messenger-bag-kids.jsp	Wildkin	Wildkin Owl Kickstart Messenger Bag - Kids	1130261	1130261	36.99	2013-12-02 18:45:10	http://reviews.kohls.com/9025/1130261/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0187	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130260/wildkin-peace-sign-pack-n-snack-backpack-kids.jsp	Wildkin	Wildkin Peace Sign Pack 'n Snack Backpack - Kids	1130260	1130260	29.99	2013-12-02 18:45:10	http://reviews.kohls.com/9025/1130260/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0022	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130487/wildkin-camo-serious-backpack-kids.jsp?searchTerm=Wildkin%20Camo%20Serious%20Backpack	Wildkin	Wildkin Camo Serious Backpack - Kids	1130487	1130487	67.99	2013-12-02 18:45:25	http://reviews.kohls.com/9025/1130487/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0020	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130483/wildkin-horse-serious-backpack-kids.jsp?searchTerm=Wildkin%20Horses%20Serious%20Backpack	n/a	n/a	1130483	1130483	n/a	2013-12-02 18:45:25	http://reviews.kohls.com/9025/1130483/reviews.htm?format=embedded	ripped after not even a week	02/28/2013	westerville	misspants	1	1	1	5	n/a	My first grader brought it to school for 4 days \& it ripped. Very poorly made. Kohls was great about returning it.	n/a	n/a	25-34	n/a	1	1
LGKR0191	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130475/wildkin-camo-good-times-rolling-duffel-bag-kids.jsp?searchTerm=Embark%20Boys%20Rolling%20Duffel%20Bag%20-%20Camo%20Print	Wildkin	Wildkin Camo Good Times Rolling Duffel Bag - Boys	1130475	1130475	72.99	2013-12-02 18:45:25	http://reviews.kohls.com/9025/1130475/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0021	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130485/wildkin-big-dots-serious-backpack-kids.jsp	Wildkin	Wildkin Big Dots Serious Backpack - Kids	1130485	1130485	67.99	2013-12-02 18:45:25	http://reviews.kohls.com/9025/1130485/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0197	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130504/wildkin-majestic-jumpstart-messenger-bag-kids.jsp	Wildkin	Wildkin Majestic Jumpstart Messenger Bag - Kids	1130504	1130504	36.99	2013-12-02 18:45:40	http://reviews.kohls.com/9025/1130504/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0196	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130500/wildkin-big-dots-jumpstart-messenger-bag-kids.jsp	Wildkin	Wildkin Big Dots Jumpstart Messenger Bag - Kids	1130500	1130500	36.99	2013-12-02 18:45:40	http://reviews.kohls.com/9025/1130500/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0194	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130497/wildkin-horse-jumpstart-messenger-bag-kids.jsp	Wildkin	Wildkin Horse Jumpstart Messenger Bag - Kids	1130497	1130497	36.99	2013-12-02 18:45:40	http://reviews.kohls.com/9025/1130497/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0195	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130498/wildkin-horse-dreams-jumpstart-messenger-bag-kids.jsp	Wildkin	Wildkin Horse Dreams Jumpstart Messenger Bag - Kids	1130498	1130498	36.99	2013-12-02 18:45:40	http://reviews.kohls.com/9025/1130498/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0202	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130536/wildkin-kaleidoscope-crackerjack-backpack-kids.jsp?searchTerm=Wildkin%20Kaleidoscope%20Crackerjack%20Backpack	Wildkin	Wildkin Kaleidoscope Crackerjack Backpack - Kids	1130536	1130536	36.99	2013-12-02 18:45:55	http://reviews.kohls.com/9025/1130536/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0027	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130531/wildkin-horse-crackerjack-backpack-kids.jsp	n/a	n/a	1130531	1130531	n/a	2013-12-02 18:45:55	http://reviews.kohls.com/9025/1130531/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0200	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130509/wildkin-snake-jumpstart-messenger-bag-kids.jsp?searchTerm=Wildkin%20Snake%20Skin%20Jumpstart%20Messenger%20Backpack%20-%20Green%20Black	Wildkin	Wildkin Snake Jumpstart Messenger Bag - Kids	1130509	1130509	36.99	2013-12-02 18:45:55	http://reviews.kohls.com/9025/1130509/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0201	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130532/wildkin-horse-dreams-crackerjack-backpack-kids.jsp	Wildkin	Wildkin Horse Dreams Crackerjack Backpack - Kids	1130532	1130532	36.99	2013-12-02 18:45:55	http://reviews.kohls.com/9025/1130532/reviews.htm?format=embedded	n/a	09/01/2012	Jacksonville	oakleyss	0	0	3	5	n/a	Zipper broke 2nd day of school.	n/a	n/a	35-44	n/a	1	1
LGKR0031	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1194240/mcklein-reagan-briefcase.jsp	McKlein	McKlein Reagan Briefcase	1194240	1194240	169.99	2013-12-02 18:46:09	http://reviews.kohls.com/9025/1194240/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0032	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1194244/mcklein-lawson-briefcase.jsp	McKlein	McKlein Lawson Briefcase	1194244	1194244	169.99	2013-12-02 18:46:09	http://reviews.kohls.com/9025/1194244/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0030	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1194232/mcklein-daley-briefcase.jsp	McKlein	McKlein Daley Briefcase	1194232	1194232	169.99	2013-12-02 18:46:09	http://reviews.kohls.com/9025/1194232/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0205	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1130541/wildkin-snake-crackerjack-backpack-kids.jsp	Wildkin	Wildkin Snake Crackerjack Backpack - Kids	1130541	1130541	36.99	2013-12-02 18:46:09	http://reviews.kohls.com/9025/1130541/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0039	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1253575/t-tech-by-tumi-cable-lock.jsp	T-Tech by Tumi	T-Tech by Tumi Cable Lock	1253575	1253575	24.99	2013-12-02 18:46:27	http://reviews.kohls.com/9025/1253575/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0040	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1253576/t-tech-by-tumi-double-cable-lock.jsp	T-Tech by Tumi	T-Tech by Tumi Double Cable Lock	1253576	1253576	29.99	2013-12-02 18:46:27	http://reviews.kohls.com/9025/1253576/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0038	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1253574/t-tech-by-tumi-travel-adapter-with-usb.jsp	T-Tech by Tumi	T-Tech by Tumi Travel Adapter with USB	1253574	1253574	49.99	2013-12-02 18:46:27	http://reviews.kohls.com/9025/1253574/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0048	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1253603/t-tech-by-tumi-analog-luggage-scale.jsp	T-Tech by Tumi	T-Tech by Tumi Analog Luggage Scale	1253603	1253603	29.99	2013-12-02 18:46:38	http://reviews.kohls.com/9025/1253603/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0046	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1253599/t-tech-by-tumi-large-packing-cube.jsp	T-Tech by Tumi	T-Tech by Tumi Large Packing Cube	1253599	1253599	34.99	2013-12-02 18:46:38	http://reviews.kohls.com/9025/1253599/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0047	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1253601/t-tech-by-tumi-shirt-folder.jsp	T-Tech by Tumi	T-Tech by Tumi Shirt Folder	1253601	1253601	44.99	2013-12-02 18:46:38	http://reviews.kohls.com/9025/1253601/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0037	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1253571/t-tech-by-tumi-ereader-light.jsp	T-Tech by Tumi	T-Tech by Tumi eReader Light	1253571	1253571	29.99	2013-12-02 18:46:27	http://reviews.kohls.com/9025/1253571/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0045	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1253598/t-tech-by-tumi-medium-packing-cube.jsp	T-Tech by Tumi	T-Tech by Tumi Medium Packing Cube	1253598	1253598	29.99	2013-12-02 18:46:38	http://reviews.kohls.com/9025/1253598/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0055	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1253615/t-tech-by-tumi-packable-duffel-bag.jsp	T-Tech by Tumi	T-Tech by Tumi Packable Duffel Bag	1253615	1253615	44.99	2013-12-02 18:46:50	http://reviews.kohls.com/9025/1253615/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0053	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1253611/t-tech-by-tumi-fiber-neck-pillow.jsp	T-Tech by Tumi	T-Tech by Tumi Fiber Neck Pillow	1253611	1253611	32.99	2013-12-02 18:46:50	http://reviews.kohls.com/9025/1253611/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0056	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1253619/t-tech-by-tumi-packable-gym-bag.jsp	T-Tech by Tumi	T-Tech by Tumi Packable Gym Bag	1253619	1253619	54.99	2013-12-02 18:46:50	http://reviews.kohls.com/9025/1253619/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0054	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1253613/t-tech-by-tumi-packable-backpack.jsp	T-Tech by Tumi	T-Tech by Tumi Packable Backpack	1253613	1253613	59.99	2013-12-02 18:46:50	http://reviews.kohls.com/9025/1253613/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0064	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1299182/rockland-paisley-wheeled-backpack.jsp	Rockland	Rockland Paisley Wheeled Backpack	1299182	1299182	77.99	2013-12-02 18:47:07	http://reviews.kohls.com/9025/1299182/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0063	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1299178/rockland-peace-wheeled-backpack.jsp	n/a	n/a	1299178	1299178	n/a	2013-12-02 18:47:07	http://reviews.kohls.com/9025/1299178/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0062	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1299176/rockland-polka-dot-wheeled-backpack.jsp	n/a	n/a	1299176	1299176	n/a	2013-12-02 18:47:07	http://reviews.kohls.com/9025/1299176/reviews.htm?format=embedded	broke	09/27/2013	n/a	kingc1	0	0	1	5	n/a	this backpack fell apart after 2 weeks of use!	n/a	n/a	n/a	n/a	1	1
LGKR0061	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1299175/rockland-black-wheeled-backpack.jsp	n/a	n/a	1299175	1299175	n/a	2013-12-02 18:47:07	http://reviews.kohls.com/9025/1299175/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0072	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1305864/rockland-2-pc-luggage-set.jsp?searchTerm=675478102213	Rockland	Rockland Luggage, 2-pc. Luggage Set	1305864	1305864	59.99	2013-12-02 18:47:19	http://reviews.kohls.com/9025/1305864/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0070	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1305863/rockland-2-pc-luggage-set.jsp?searchTerm=675478102152	Rockland	Rockland Luggage, 2-pc. Luggage Set	1305863	1305863	59.99	2013-12-02 18:47:19	http://reviews.kohls.com/9025/1305863/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0071	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1305863/rockland-2-pc-luggage-set.jsp?searchTerm=675478102183	Rockland	Rockland Luggage, 2-pc. Luggage Set	1305863	1305863	59.99	2013-12-02 18:47:19	http://reviews.kohls.com/9025/1305863/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0069	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1305860/rockland-2-pc-luggage-set.jsp	Rockland	Rockland Luggage, 2-pc. Luggage Set	1305860	1305860	59.99	2013-12-02 18:47:19	http://reviews.kohls.com/9025/1305860/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0078	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309398/rockland-2-pc-luggage-set.jsp	Rockland	Rockland Luggage, 2-pc. Luggage Set	1309398	1309398	59.99	2013-12-02 18:47:31	http://reviews.kohls.com/9025/1309398/reviews.htm?format=embedded	n/a	n/a	n/a	n/a	n/a	0	n/a	5	n/a	n/a	n/a	n/a	n/a	n/a	0	0
LGKR0079	n/a	Kohls	n/a	n/a	n/a	n/a	n/a	http://www.kohls.com/product/prd-1309403/rockland-2-pc-luggage-set.jsp	Rockland	Rockland Luggage, 2-pc. Luggage Set	1309403	1309403	59.99	2013-12-02 18:47:31	http://reviews.kohls.com/9025/1309403/reviews.htm?format=embedded	Rockland Luggage	04/22/2013	Woodstock	Blondie0458	0	0	5	5	n/a	My luggage was shipped in a timely manner, arrived undamaged and to be perfectly honest, I love it. I used it for the first time this weekend. Perfect size, colors were just as they appeared online. Couldn't be happier!	n/a	n/a	55-65	n/a	1	1
